# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
1.3840001919671372e-08	0.17911331	-0.9831622	-0.03620184	-0.064530656	0.35421214	0.013042741
1.3976464662243432e-08	0.37285677	-0.9271825	-0.03620191	-0.13433224	0.33404386	0.013042766
1.4112912578967349e-08	0.5513979	-0.8334566	-0.0362016	-0.19865677	0.30027646	0.013042656
1.42499883020836e-08	0.70814484	-0.70513844	-0.036201943	-0.25512928	0.25404614	0.013042778
1.4387280592578713e-08	0.83597076	-0.54757875	-0.03620158	-0.30118227	0.19728081	0.013042647
1.4523857475422342e-08	0.9289488	-0.36843398	-0.036201794	-0.33468026	0.13273883	0.013042726
1.4660292628854775e-08	0.9839975	-0.17446598	-0.036201946	-0.35451308	0.06285633	0.01304278
1.4796587242218244e-08	0.9989959	0.026396798	-0.036201943	-0.35991663	-0.009510197	0.013042778
1.4933108407286578e-08	0.973335	0.22651373	-0.036202054	-0.35067162	-0.08160801	0.01304282
1.5069664846989643e-08	0.90798014	0.41744646	-0.036202114	-0.32712567	-0.15039694	0.013042841
1.5205823309319026e-08	0.8059463	0.5908808	-0.03620213	-0.29036507	-0.21288162	0.013042846
1.534233392100655e-08	0.67085	0.740709	-0.036202323	-0.24169278	-0.26686147	0.013042916
1.5479086138978367e-08	0.50810575	0.86053354	-0.036202516	-0.18305954	-0.31003165	0.013042986
1.5615699019744102e-08	0.32477608	0.94509786	-0.03620221	-0.11700982	-0.34049836	0.013042876
1.5752860429509877e-08	0.12738723	0.99119216	-0.036202043	-0.045894872	-0.35710514	0.013042815
1.58895528903639e-08	-0.07454962	0.99656	-0.03620196	0.026858622	-0.35903907	0.013042786
1.6026040120113352e-08	-0.2731479	0.9612906	-0.03620207	0.098409295	-0.34633225	0.013042825
1.6162961522983805e-08	-0.46118912	0.88656306	-0.0362019	0.16615647	-0.31940955	0.013042763
1.6299140143590965e-08	-0.62946856	0.7761823	-0.036201853	0.22678393	-0.27964175	0.013042746
1.6436032714145514e-08	-0.7728902	0.6335063	-0.0362017	0.27845567	-0.22823864	0.01304269
1.6573115624200012e-08	-0.8847696	0.46462038	-0.036201898	0.3187634	-0.1673927	0.013042763
1.6709958001696285e-08	-0.9601925	0.27698365	-0.03620187	0.34593663	-0.099791236	0.013042752
1.6846587426190364e-08	-0.9962709	0.07831823	-0.03620196	0.3589349	-0.02821637	0.013042786
1.6983817858347825e-08	-0.99156815	-0.1244273	-0.036201898	0.35724062	0.044828475	0.013042763
1.7120280034105534e-08	-0.94639665	-0.3209717	-0.036201943	0.34096634	0.11563918	0.013042778
1.7256881800332056e-08	-0.8625804	-0.50462306	-0.036201783	0.31076908	0.1818048	0.013042722
1.7393468879962424e-08	-0.7435805	-0.66766584	-0.036201596	0.267896	0.2405456	0.013042655
1.7529890409789104e-08	-0.59444124	-0.80332375	-0.03620163	0.21416436	0.28942022	0.013042666
1.766635565869019e-08	-0.42104995	-0.9063147	-0.03620185	0.15169522	0.32652563	0.013042745
1.7803501823007193e-08	-0.22953005	-0.9726282	-0.036201835	0.082694724	0.35041696	0.0130427405
1.7939820218918355e-08	-0.02979408	-0.99890035	-0.036201835	0.010734163	0.35988224	0.0130427405
