# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
3.595173619433608e-08	0.9060043	-0.4226412	-0.023037257	-0.3264138	0.1522685	0.008299826
3.613337459521557e-08	0.96476835	-0.2620903	-0.02303752	-0.3475852	0.094425485	0.008299921
3.6317104853168186e-08	0.99550086	-0.09190942	-0.02303776	-0.35865748	0.03311298	0.008300008
3.650161667800428e-08	0.99638623	0.08175549	-0.023037631	-0.35897648	-0.02945474	0.008299962
3.6684519738033435e-08	0.967587	0.25148526	-0.023037393	-0.34860075	-0.090604715	0.008299876
3.686744316353106e-08	0.9100876	0.41377515	-0.023037616	-0.3278849	-0.14907426	0.008299956
3.7051151712680694e-08	0.8251763	0.56440526	-0.023038112	-0.29729322	-0.20334303	0.008300135
3.7234770897181475e-08	0.7156398	0.69808954	-0.023037413	-0.2578296	-0.2515066	0.008299883
3.7415624673953816e-08	0.58682746	0.8093843	-0.023038317	-0.21142125	-0.29160368	0.0083002085
3.7600271111257185e-08	0.43778634	0.8987839	-0.023038328	-0.15772498	-0.32381245	0.008300212
3.778276540679308e-08	0.27746457	0.96045965	-0.023037584	-0.0999645	-0.34603292	0.008299945
3.796660764234403e-08	0.107692346	0.99391735	-0.023037652	-0.038799226	-0.35808697	0.008299969
3.8150038156048324e-08	-0.064919464	0.99762464	-0.023037665	0.023389084	-0.35942262	0.008299974
3.833317544116191e-08	-0.23532638	0.9716433	-0.023037553	0.08478302	-0.35006213	0.008299934
3.85158055017544e-08	-0.39829874	0.91696644	-0.023037916	0.14349845	-0.3303632	0.008300064
3.8698880389831094e-08	-0.54984796	0.834947	-0.023038171	0.19809836	-0.30081338	0.008300156
3.8885883400975174e-08	-0.68775207	0.72558	-0.023038013	0.24778223	-0.26141077	0.0083000995
3.906759388785832e-08	-0.8013669	0.5977293	-0.023037598	0.28871524	-0.21534899	0.008299949
3.924840476622348e-08	-0.8911415	0.45314053	-0.023037465	0.32105905	-0.16325676	0.008299902
3.9430447129916084e-08	-0.9554322	0.2943106	-0.023037488	0.3442216	-0.10603376	0.0082999095
3.961457386292306e-08	-0.9919035	0.12488751	-0.023037584	0.35736144	-0.044994272	0.008299945
3.979805303596163e-08	-0.9985971	-0.047679413	-0.023037588	0.35977298	0.017177865	0.008299945
3.998018136536218e-08	-0.97577024	-0.21758157	-0.023037551	0.35154897	0.07838994	0.008299933
4.016324828039468e-08	-0.9239149	-0.38190383	-0.023037609	0.3328666	0.13759172	0.008299954
4.034781166986351e-08	-0.8438573	-0.53607285	-0.023037858	0.30402356	0.1931355	0.008300044
4.053304728814824e-08	-0.7378948	-0.6745225	-0.023037624	0.26584756	0.24301592	0.008299958
4.071416685455347e-08	-0.6125598	-0.7900885	-0.023037804	0.22069207	0.28465182	0.008300023
4.0898662278484573e-08	-0.4666007	-0.88416815	-0.023037342	0.16810617	0.3185467	0.008299857
4.1083040377904614e-08	-0.3066709	-0.95153683	-0.023037525	0.11048691	0.3428182	0.0082999235
4.126691757149531e-08	-0.13796732	-0.99016887	-0.023037473	0.049706645	0.3567365	0.008299904
4.1449438243774716e-08	0.033593107	-0.9991701	-0.02303757	-0.012102872	0.35997945	0.008299939
4.163210530765686e-08	0.20429716	-0.9786378	-0.023037676	-0.07360385	0.35258207	0.0082999775
4.181546490590537e-08	0.36956495	-0.9289194	-0.023037389	-0.13314629	0.33466962	0.008299874
4.199736930174695e-08	0.52265	-0.85223603	-0.023037367	-0.18829952	0.30704224	0.008299867
4.218034606493545e-08	0.66116345	-0.7498881	-0.023037693	-0.23820293	0.2701685	0.008299984
4.236204458606645e-08	0.7793022	-0.6262248	-0.023037335	-0.28076577	0.22561526	0.008299855
4.254398501158675e-08	0.87474465	-0.4840363	-0.023037495	-0.31515163	0.17438784	0.008299912
4.2727649198487243e-08	0.9450516	-0.3261088	-0.023037586	-0.3404817	0.11748997	0.008299945
4.2909545020430695e-08	0.9868359	-0.16007566	-0.023037504	-0.3555357	0.057671808	0.008299915
4.3092609728365794e-08	0.9996656	0.011753154	-0.023037547	-0.36015797	-0.004234408	0.008299932
4.327517891772236e-08	0.982885	0.1827744	-0.023037706	-0.35411227	-0.06584968	0.008299988
4.345856498172145e-08	0.9367957	0.3491176	-0.023037625	-0.33750725	-0.12577954	0.00829996
4.3640922953034086e-08	0.86327016	0.5042162	-0.023037674	-0.31101757	-0.18165821	0.008299977
4.3824219087722255e-08	0.7637273	0.64512795	-0.023037842	-0.27515447	-0.23242567	0.008300037
4.400747635229324e-08	0.6414677	0.7668042	-0.02303772	-0.23110697	-0.276263	0.008299993
4.419047234489415e-08	0.50032586	0.86553067	-0.023037672	-0.1802566	-0.311832	0.008299977
4.4373352441836224e-08	0.34443572	0.9385273	-0.0230375	-0.12409276	-0.33813113	0.008299915
4.4556149737314874e-08	0.17841063	0.9836864	-0.023037907	-0.06427751	-0.354401	0.00830006
4.473993877755637e-08	0.006165027	0.9997156	-0.023037827	-0.002221126	-0.36017597	0.0083000325
4.492288384193516e-08	-0.16548008	0.98594403	-0.023037782	0.059618898	-0.3552144	0.008300016
4.510608509264528e-08	-0.33244306	0.942842	-0.023037452	0.11977208	-0.33968562	0.008299897
4.5290190388427034e-08	-0.49025664	0.87127364	-0.023037527	0.17662889	-0.3139011	0.008299924
4.5473033008853645e-08	-0.63242096	0.7742823	-0.023037333	0.2278476	-0.2789572	0.008299854
4.565779698479079e-08	-0.75702757	0.6529767	-0.023037244	0.2727407	-0.23525342	0.008299822
4.583896322530765e-08	-0.8569863	0.5148241	-0.023037344	0.30875367	-0.18548003	0.008299859
4.602062765282189e-08	-0.9321825	0.36125484	-0.023037445	0.33584523	-0.13015231	0.008299895
4.620223716924475e-08	-0.98009896	0.19716822	-0.023037469	0.35310853	-0.07103546	0.008299903
4.6383972476444e-08	-0.9993647	0.02719735	-0.023037598	0.36004952	-0.009798619	0.008299949
4.65682257648562e-08	-0.9890285	-0.14591785	-0.023037558	0.35632563	0.052571055	0.008299936
4.6750997326487276e-08	-0.9493695	-0.31331596	-0.023037389	0.34203732	0.112880975	0.008299874
4.693360930697871e-08	-0.8816704	-0.47130328	-0.023037443	0.31764686	0.1698004	0.008299893
4.711673734772605e-08	-0.78760946	-0.61574405	-0.023037624	0.2837587	0.22183931	0.008299958
4.730254228715e-08	-0.6682618	-0.7435693	-0.023037711	0.24076033	0.267892	0.00829999
4.748472812202501e-08	-0.5313582	-0.84683406	-0.023037951	0.1914369	0.30509603	0.008300077
4.7666375842635406e-08	-0.37928852	-0.9249917	-0.023037601	0.13664947	0.33325458	0.0082999505
4.7848519549569187e-08	-0.21567094	-0.9761944	-0.023037387	0.07770158	0.35170174	0.008299874
4.8031634211136725e-08	-0.04479648	-0.9987305	-0.023037583	0.016139206	0.35982105	0.008299944
4.821544893960683e-08	0.12806413	-0.99149835	-0.023037637	-0.04613874	0.35721546	0.008299964
4.8398288584060915e-08	0.2962116	-0.95484453	-0.023037268	-0.10671865	0.34400988	0.008299831
4.8582073183631705e-08	0.45637253	-0.88949054	-0.023037512	-0.16442117	0.32046425	0.008299919
4.8765724105801416e-08	0.6027703	-0.79758215	-0.02303737	-0.21716516	0.2873516	0.008299867
4.8945770032055307e-08	0.72882754	-0.6843096	-0.023038162	-0.2625808	0.24654199	0.008300153
4.913015295957051e-08	0.8361897	-0.5479564	-0.023037871	-0.30126107	0.19741689	0.008300049
4.9312436592632106e-08	0.91757	-0.39690632	-0.02303784	-0.3305807	0.14299679	0.008300036
4.9500924517799886e-08	0.9732763	-0.22847876	-0.023037905	-0.35065043	0.08231597	0.00830006
4.968398357128365e-08	0.9980528	-0.057964794	-0.023037817	-0.35957688	0.020883463	0.008300029
4.9867728626287856e-08	0.9931085	0.114912204	-0.023037734	-0.35779554	-0.041400388	0.008299999
5.005050711325727e-08	0.9587025	0.28347653	-0.023037883	-0.34539986	-0.10213048	0.008300051
5.0233267391095195e-08	0.8959132	0.4436317	-0.02303778	-0.32277817	-0.15983093	0.008300016
5.041635650406232e-08	0.8064149	0.5909013	-0.02303768	-0.2905339	-0.21288897	0.008299978
5.059959090819678e-08	0.6928555	0.7207083	-0.023037989	-0.24962088	-0.25965565	0.00830009
5.078211762416537e-08	0.5592281	0.8286936	-0.023038149	-0.20147783	-0.29856044	0.008300148
