# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
1.0817194904809714e-08	0.98603106	0.1664317	-0.006582548	-0.3552457	-0.05996175	0.00237155
1.1191815291526649e-08	0.9642521	0.2649048	-0.0065822788	-0.34739923	-0.09543948	0.0023714527
1.1576795124310296e-08	0.9316556	0.36328307	-0.0065823635	-0.3356554	-0.13088304	0.0023714835
1.1969609519866083e-08	0.8880848	0.45963266	-0.006581963	-0.31995785	-0.16559574	0.0023713391
1.2353139376665168e-08	0.8359595	0.54875183	-0.006581597	-0.30117816	-0.19770345	0.0023712073
1.2751327343483275e-08	0.7724218	0.6350759	-0.0065824827	-0.27828693	-0.22880414	0.0023715263
1.3197636173163624e-08	0.69069046	0.72312057	-0.0065838876	-0.24884085	-0.26052475	0.002372033
1.3585685802757864e-08	0.61147773	0.7912344	-0.006582189	-0.22030222	-0.28506464	0.0023714206
1.3927683321940377e-08	0.53611	0.8441226	-0.006581716	-0.19314887	-0.30411917	0.0023712502
1.4338473391446608e-08	0.43964037	0.89814985	-0.0065821605	-0.15839294	-0.32358402	0.0023714104
1.4690413594514663e-08	0.3526632	0.9357272	-0.0065824836	-0.12705694	-0.33712232	0.0023715268
1.505504449404084e-08	0.25921234	0.965798	-0.006582779	-0.09338862	-0.34795618	0.0023716332
1.5461416625930702e-08	0.15216945	0.98833257	-0.006582374	-0.054823373	-0.3560749	0.0023714872
1.5807200713789025e-08	0.05959918	0.9982007	-0.0065823016	-0.0214723	-0.35963017	0.0023714611
1.6176498111636043e-08	-0.039815724	0.9991854	-0.0065823705	0.014344746	-0.35998493	0.002371486
1.6550348197043972e-08	-0.14005138	0.9901224	-0.006582528	0.050457492	-0.35671973	0.0023715426
1.6920153727447808e-08	-0.2378111	0.97128916	-0.0065825013	0.085678205	-0.34993452	0.0023715333
1.729369865693844e-08	-0.33416465	0.9424918	-0.0065823686	0.120392315	-0.33955944	0.0023714853
1.768969861784929e-08	-0.4325939	0.9015649	-0.0065815933	0.15585425	-0.32481438	0.002371206
1.805795275282394e-08	-0.5197376	0.8543006	-0.006581947	0.18725026	-0.30778605	0.0023713335
1.8483857711928813e-08	-0.6140984	0.7892021	-0.006582373	0.2212464	-0.28433248	0.002371487
1.8834099258133195e-08	-0.68570256	0.72785217	-0.006583175	0.24704385	-0.26222944	0.002371776
1.9185919623793822e-08	-0.75149053	0.65971106	-0.006581464	0.27074584	-0.23767965	0.0023711594
1.9505107040951634e-08	-0.8053537	0.5927581	-0.006582068	0.29015154	-0.21355797	0.002371377
1.9898372833416145e-08	-0.8635053	0.50429696	-0.0065826266	0.31110233	-0.1816873	0.0023715785
