# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
5.40892924614807e-10	0.23367448	-0.53097165	-0.81453395	-0.08418788	0.19129762	0.293459
5.561818964372114e-10	0.45667988	-0.34173185	-0.8213787	-0.1645319	0.12311861	0.29592502
5.712768554371538e-10	0.55623305	-0.07332806	-0.82778496	-0.20039877	0.026418518	0.29823306
5.861855981833764e-10	0.51316386	0.20359796	-0.833793	-0.18488187	-0.07335195	0.30039763
6.009371442974512e-10	0.34432572	0.4204392	-0.8394468	-0.12405313	-0.15147516	0.30243456
6.155357737877059e-10	0.09649322	0.52634907	-0.84477556	-0.034764424	-0.1896322	0.30435443
6.299947655379404e-10	-0.16669554	0.50003713	-0.84980905	0.060056806	-0.1801526	0.30616784
6.443179170252904e-10	-0.3807667	0.35316586	-0.8545705	0.13718203	-0.12723804	0.30788332
6.585159507904992e-10	-0.4961377	0.12579392	-0.85908294	0.17874771	-0.04532083	0.30950904
6.725822358313168e-10	-0.48901746	-0.12437253	-0.8633618	0.17618245	0.044808738	0.3110506
6.86535156610044e-10	-0.36583075	-0.33724722	-0.8674285	0.13180092	0.1215029	0.31251577
7.003790423210642e-10	-0.15993685	-0.46396023	-0.8712986	0.0576218	0.16715486	0.31391007
7.141204099254829e-10	0.07739476	-0.4779214	-0.87498647	-0.027883662	0.17218477	0.31523874
7.277543789649611e-10	0.28957573	-0.379973	-0.8785024	-0.10432788	0.13689607	0.3165055
7.413001806880205e-10	0.4285382	-0.1966584	-0.881862	-0.15439308	0.07085178	0.31771582
7.547540958156017e-10	0.46467915	0.026795309	-0.88507366	-0.16741386	-0.009653771	0.318873
7.681091246184913e-10	0.3933311	0.237676	-0.8881446	-0.14170872	-0.08562953	0.31997934
7.813891202192951e-10	0.234268	0.38869035	-0.89108837	-0.08440171	-0.14003673	0.32103992
7.945830996675654e-10	0.026509086	0.44746283	-0.89390963	-0.009550652	-0.1612112	0.32205635
8.077068936432052e-10	-0.1817547	0.40378276	-0.8966185	0.065482296	-0.14547421	0.3230323
8.207499289951844e-10	-0.34366345	0.27074093	-0.89921904	0.12381453	-0.09754212	0.32396922
8.337301332048234e-10	-0.42472944	0.08065586	-0.90172035	0.15302086	-0.029058564	0.32487038
8.466396696717192e-10	-0.40935063	-0.12242522	-0.9041262	0.14748019	0.04410717	0.32573718
8.594859121432998e-10	-0.30385253	-0.29331768	-0.9064428	0.1094715	0.10567603	0.32657176
8.722711634402406e-10	-0.13409267	-0.3953849	-0.90867484	0.048310697	0.14244865	0.32737595
8.849935267189848e-10	0.06082215	-0.40828446	-0.9108264	-0.02191291	0.14709607	0.3281511
8.976706748678477e-10	0.2378724	-0.33169746	-0.9129039	-0.0857003	0.119503446	0.3288996
9.102908524776096e-10	0.35887983	-0.18478744	-0.91490924	-0.12929666	0.06657493	0.3296221
9.228618480407719e-10	0.39923716	-0.0012664973	-0.91684693	-0.14383653	0.00045629166	0.33032018
9.353773937623957e-10	0.35244206	0.17815797	-0.91871893	-0.12697726	-0.06418647	0.3309946
9.478501594298108e-10	0.23086712	0.3151583	-0.92053014	-0.08317644	-0.11354473	0.33164716
9.602815764154812e-10	0.062483113	0.38143054	-0.92228335	-0.022511318	-0.13742119	0.3322788
9.726693903101674e-10	-0.11546796	0.36459088	-0.9239809	0.041600615	-0.13135421	0.3328904
9.850169272624873e-10	-0.26482955	0.27033848	-0.92562544	0.09541237	-0.097397126	0.33348286
9.973298401043009e-10	-0.35457483	0.12058153	-0.92722	0.12774566	-0.04344292	0.33405736
1.0096012280704831e-09	-0.36707786	-0.051461827	-0.9287656	0.13225023	0.018540585	0.33461422
1.02184351984323e-09	-0.3015509	-0.20897955	-0.93026596	0.10864228	0.07529082	0.33515477
1.0340513352098299e-09	-0.1736738	-0.3189539	-0.93172204	0.06257093	0.11491221	0.33567935
1.046229274141331e-09	-0.01182534	-0.35932884	-0.93313617	0.004260415	0.12945843	0.33618882
1.0583765541116935e-09	0.14913563	-0.32318735	-0.9345098	-0.053730354	0.11643743	0.33668375
1.0704956794399499e-09	0.2754305	-0.21984664	-0.9358449	-0.099231675	0.079206005	0.3371647
1.082587204802733e-09	0.34133616	-0.072478674	-0.9371427	-0.12297605	0.026112502	0.3376323
1.0946540747722695e-09	0.33437598	0.08711196	-0.9384052	-0.12046845	-0.031384557	0.33808714
1.1066951871200286e-09	0.25758004	0.22525941	-0.93963337	-0.09280053	-0.081156105	0.3385296
1.1187135069597695e-09	0.12846985	0.31358716	-0.9408288	-0.046284914	-0.11297869	0.33896035
1.1307064236069394e-09	-0.02487694	0.3347116	-0.9419922	0.008962625	-0.12058936	0.3393795
1.1426806025458723e-09	-0.17006998	0.2856403	-0.94312567	0.061272547	-0.10291004	0.33978778
1.1546335006293377e-09	-0.27701336	0.17802815	-0.94422966	0.099801935	-0.064139694	0.34018555
1.1665677751793583e-09	-0.3242562	0.03543109	-0.94530565	0.11682252	-0.012765057	0.34057322
1.1784849960311262e-09	-0.30316335	-0.11182697	-0.9463545	0.10922321	0.04028885	0.34095114
1.1903798308317219e-09	-0.21950625	-0.2330115	-0.9473767	0.07908337	0.08394903	0.3413194
1.2022666404092033e-09	-0.09176481	-0.30358702	-0.94837457	0.033060882	0.10937585	0.34167892
1.2141347517417623e-09	0.052615438	-0.30979148	-0.9493477	-0.018956207	0.11161119	0.3420295
1.2259929850062005e-09	0.18344784	-0.25155792	-0.95029765	-0.0660923	0.09063089	0.34237176
1.2378334069813883e-09	0.27376503	-0.14221317	-0.95122457	-0.098631635	0.051236335	0.3427057
1.2496613531572746e-09	0.30564773	-0.0053628255	-0.9521296	-0.110118285	0.0019321102	0.3430317
1.2614792294606786e-09	0.27354947	0.13013798	-0.9530136	-0.09855398	-0.046885908	0.34335023
1.2732853807170694e-09	0.18528508	0.23619533	-0.953877	-0.066754214	-0.085096076	0.34366128
1.285079793448276e-09	0.060180027	0.29135433	-0.95472044	-0.021681568	-0.10496868	0.34396517
1.2968650865059384e-09	-0.07518828	0.28509837	-0.9555447	0.027088715	-0.10271479	0.34426212
1.3086425450501596e-09	-0.1925732	0.21979393	-0.9563505	0.06937997	-0.079187006	0.34455246
1.3204072672541339e-09	-0.26790515	0.11006313	-0.957138	0.096520446	-0.03965337	0.34483618
1.3321656670851641e-09	-0.2863353	-0.020601036	-0.957908	0.103160426	0.0074221087	0.34511358
1.3439196295737762e-09	-0.24498598	-0.14474256	-0.9586613	0.08826316	0.052147623	0.34538502
1.35566701126172e-09	-0.15344822	-0.23666179	-0.95939827	0.055284083	0.08526414	0.34565055
1.3674047430957173e-09	-0.031626277	-0.2777976	-0.96011895	0.011394264	0.10008448	0.3459102
1.3791359257263682e-09	0.09467373	-0.260488	-0.9608241	-0.0341089	0.09384821	0.34616417
1.3908639597675037e-09	0.199148	-0.18928881	-0.96151435	-0.07174873	0.06819668	0.3464129
1.4025872203046846e-09	0.26039696	-0.07989885	-0.9621901	-0.09381541	0.028785832	0.34665632
1.4143075357752088e-09	0.26637304	0.044297922	-0.9628516	-0.095968455	-0.015959585	0.34689462
1.4260226282933168e-09	0.21672665	0.15715864	-0.9634993	-0.078081936	-0.056620866	0.34712797
1.4377347092854632e-09	0.122704335	0.23535135	-0.9641335	-0.044207722	-0.08479202	0.3473565
1.4494428307671212e-09	0.004645827	0.26310992	-0.9647547	-0.0016737913	-0.09479283	0.3475803
1.4611495108304252e-09	-0.11243256	0.23544163	-0.9653633	0.040507026	-0.084824525	0.3477996
1.472853863506345e-09	-0.20406234	0.15899976	-0.9659594	0.07351926	-0.057284184	0.34801435
1.4845571792092994e-09	-0.25147513	0.050533164	-0.9665437	0.090601064	-0.01820601	0.34822482
1.4962567744141452e-09	-0.24542874	-0.06671746	-0.9671161	0.088422686	0.024036862	0.34843108
1.507957932192304e-09	-0.18801282	-0.1680832	-0.96767724	0.06773696	0.060556754	0.34863323
1.5196587665139828e-09	-0.09205808	-0.23251072	-0.9682274	0.033166543	0.08376859	0.34883147
1.5313569356550279e-09	0.021663394	-0.24702697	-0.9687665	-0.007804853	0.08899848	0.34902567
1.5430585916106596e-09	0.12901697	-0.20933582	-0.96929526	-0.046482027	0.07541917	0.34921616
1.5547609713064607e-09	0.20745988	-0.12814775	-0.96981376	-0.074743316	0.04616887	0.34940296
1.5664635395603684e-09	0.24088135	-0.021239458	-0.97032213	-0.086784355	0.007652118	0.34958613
1.5781686106957627e-09	0.22289623	0.08845363	-0.9708209	-0.0803047	-0.031867936	0.34976584
1.5898729173118218e-09	0.15807667	0.17767543	-0.9713101	-0.056951612	-0.064012624	0.3499421
1.6015788038794934e-09	0.06083062	0.22786848	-0.97178996	-0.021915957	-0.0820961	0.35011497
1.6132875262251707e-09	-0.04777166	0.22896945	-0.9722608	0.017211098	-0.082492754	0.35028458
1.625001316573952e-09	-0.14453529	0.18143857	-0.97272277	0.052072946	-0.0653684	0.35045105
1.6367168606330303e-09	-0.20903532	0.09608525	-0.97317624	0.075310916	-0.034617446	0.35061443
1.6484350971998797e-09	-0.22801687	-0.008379115	-0.97362113	0.08214955	0.0030188144	0.3507747
1.6601581459488869e-09	-0.19808143	-0.109430134	-0.9740579	0.07136446	0.039425313	0.35093206
1.6718862198895021e-09	-0.1263006	-0.1855367	-0.9744867	0.045503378	0.066844866	0.35108656
1.6836173644796076e-09	-0.028627083	-0.22076167	-0.97490764	0.01031372	0.07953567	0.3512382
1.695350912173702e-09	0.07364438	-0.20814894	-0.9753208	-0.026532479	0.07499157	0.35138708
1.7070890982126754e-09	0.15853205	-0.15108141	-0.9757264	-0.05711568	0.054431375	0.35153317
1.7188353384027438e-09	0.20805146	-0.062409062	-0.97612494	-0.074956454	0.022484638	0.3516767
1.73058483984351e-09	0.21201001	0.038316485	-0.97651607	-0.07638264	-0.013804602	0.35181767
1.7423395475042028e-09	0.1701946	0.12922719	-0.9769003	-0.061317444	-0.04655777	0.35195607
1.7540995040763862e-09	0.092266016	0.19082832	-0.9772777	-0.03324146	-0.06875132	0.3520921
1.765865444424646e-09	-0.0044291015	0.21020047	-0.9776483	0.0015957097	-0.0757307	0.3522256
1.7776369570004082e-09	-0.09868023	0.1837227	-0.9780124	0.035552353	-0.06619133	0.3523568
1.789414399483466e-09	-0.17006712	0.11776789	-0.97837013	0.06127151	-0.04242923	0.35248563
1.801197978348704e-09	-0.20338131	0.027211647	-0.97872144	0.0732739	-0.009803769	0.3526122
1.8129893354096657e-09	-0.19187959	-0.06790217	-0.9790667	0.06913008	0.024463687	0.35273665
1.8247871061573711e-09	-0.1386715	-0.14674574	-0.97940594	0.049960352	0.052869327	0.35285884
1.8365911170422116e-09	-0.055954155	-0.19230238	-0.9797393	0.020159075	0.0692824	0.35297894
