# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
7.974716073480392e-09	-0.81555825	0.5784411	-0.016454963	0.29382804	-0.20839983	0.0059283683
8.190080090630821e-09	-0.89058316	0.45452285	-0.016454978	0.32085794	-0.16375476	0.005928374
8.414191561869829e-09	-0.94878876	0.3154825	-0.016455501	0.3418281	-0.11366154	0.005928562
8.630452268409313e-09	-0.9845242	0.1744749	-0.016455375	0.3547028	-0.06285955	0.0059285164
8.855100422193422e-09	-0.9995734	0.024129288	-0.016455475	0.3601247	-0.008693261	0.0059285527
9.082861249659935e-09	-0.9915281	-0.12884592	-0.016455576	0.3572262	0.046420403	0.005928589
9.30674261237401e-09	-0.9609339	-0.2762884	-0.016455619	0.34620374	0.09954074	0.005928604
9.530576974819383e-09	-0.90855724	-0.41743624	-0.016455457	0.32733357	0.15039325	0.0059285457
9.75509107240608e-09	-0.8353306	-0.5495016	-0.016455853	0.3009516	0.19797358	0.0059286887
9.978926745492134e-09	-0.7433546	-0.6686951	-0.016455641	0.26781464	0.2409164	0.0059286123
1.0205583823411721e-08	-0.6330569	-0.7739305	-0.01645551	0.22807676	0.27883047	0.0059285657
1.0430073113906221e-08	-0.50929993	-0.86043185	-0.01645574	0.18348977	0.30999503	0.005928648
1.0651691296106614e-08	-0.3757204	-0.926587	-0.016455282	0.13536394	0.33382928	0.005928483
1.0880831754825863e-08	-0.22886415	-0.9733193	-0.016455611	0.082454816	0.35066593	0.0059286016
1.1105675593280141e-08	-0.07945372	-0.99670273	-0.016455542	0.028625462	0.35909045	0.005928577
1.1331142823444533e-08	0.07219263	-0.99725497	-0.016455507	-0.026009448	0.35928947	0.005928564
1.1555026439959704e-08	0.22113828	-0.9751036	-0.016455371	-0.07967135	0.35130876	0.0059285155
1.1780324116811416e-08	0.36595482	-0.93048716	-0.016455607	-0.13184562	0.3352344	0.0059286
1.200732463101965e-08	0.5033562	-0.8639223	-0.016455637	-0.18134838	0.31125256	0.005928611
1.2228680285407218e-08	0.6260632	-0.7795987	-0.016455654	-0.22555707	0.28087258	0.0059286165
1.2452708247933138e-08	0.73610777	-0.67666423	-0.016456077	-0.26520374	0.24378753	0.005928769
